node_a,node_b,bidirectional_n
1492370,220550,5
1494148,220550,3
1508923,220550,5
1521668,220550,5
1522107,220550,2
1528090,220550,3
1532160,220550,2
1554678,220550,42
1562625,220550,1
1566170,220550,2
1595318,220550,4
1597320,220550,45
1660523,220550,2
1683303,220550,39
1692925,220550,41
1728164,220550,44
1749109,220550,38
1750125,220550,4
1755533,220550,2
1759695,220550,2
1788018,220550,5
184869,220550,1
1858381,220550,39
1865282,220550,1
1873607,220550,28
1906865,220550,1
1909047,220550,8
1923192,220550,7
1979024,220550,2
2001739,220550,3
2017643,220550,3
2018684,220550,1
2041384,220550,1
2052043,220550,30
2060106,220550,35
2081131,220550,39
2085655,220550,2
2093891,220550,3
220550,227048,3
220550,229952,4
220550,242900,4
220550,248178,1
220550,258503,3
220550,258967,26
220550,266580,3
220550,268856,3
220550,273492,3
220550,280439,6
220550,298495,1
220550,299728,2
220550,356972,6
220550,357245,37
220550,379254,2
220550,398292,2
220550,405279,29
220550,418150,30
220550,423456,1
220550,435344,2
220550,439105,1
220550,440632,2
220550,455752,2
220550,479433,3
220550,48730,2
220550,494254,2
220550,504300,1
220550,511781,29
220550,525932,1
220550,530908,1
220550,535691,7
220550,560114,7
220550,575771,8
220550,589598,29
220550,598158,24
220550,642982,33
220550,659085,4
220550,679297,1
220550,698208,2
220550,708080,30
220550,710414,3
220550,714380,28
220550,73216,1
220550,750980,1
220550,767374,2
220550,787796,30
220550,795257,8
220550,797317,1
220550,801862,3
220550,805298,2
220550,810735,33
220550,813636,36
220550,825466,46
220550,833129,3
220550,839736,6
220550,841015,30
220550,848800,3
220550,856067,1
220550,875863,43
220550,897556,2
220550,904030,1
220550,910939,40
220550,931049,37
220550,935776,38
220550,958886,3
220550,963148,38
220550,965076,31
220550,970160,37
220550,970490,45
220550,983590,2
220550,external220550,3
1012664,220592,5
1108483,220592,20
1128580,220592,5
1192794,220592,17
1221753,220592,22
1246313,220592,6
1248270,220592,7
1250941,220592,8
1300247,220592,4
1334972,220592,6
1381640,220592,20
1388162,220592,8
1399755,220592,5
1425469,220592,22
1426301,220592,5
1427875,220592,8
1432187,220592,5
1446246,220592,7
1446356,220592,8
1480703,220592,5
1509307,220592,6
1514680,220592,6
1588412,220592,4
1623035,220592,10
1643467,220592,5
1681027,220592,5
1800174,220592,26
1899557,220592,5
1908858,220592,4
1912012,220592,22
1937657,220592,21
1967769,220592,7
1970360,220592,24
220592,223773,5
220592,273492,5
220592,286210,5
220592,291785,8
220592,393107,17
220592,444761,17
220592,462736,17
220592,500215,7
220592,504300,6
220592,530908,6
220592,546825,23
220592,563629,4
220592,583339,4
220592,619203,4
220592,647535,30
220592,695020,22
220592,703296,6
220592,731443,5
220592,755524,7
220592,779535,21
220592,810123,8
220592,821721,7
220592,824998,6
220592,856067,4
220592,918738,9
220592,933372,4
220592,938179,8
220592,938197,26
220592,941906,6
220592,947320,5
220592,985277,4
220592,992045,6
220592,external220592,2
223567,839736,2
223567,external223567,1
1012664,223773,20
1108483,223773,2
1128580,223773,28
1184365,223773,4
1192794,223773,2
1203064,223773,3
1221753,223773,4
1246313,223773,33
1248270,223773,38
1250941,223773,33
1255453,223773,2
1278894,223773,94
1284357,223773,2
1300247,223773,37
1319731,223773,3
1325405,223773,3
1334972,223773,30
1350922,223773,1
1381453,223773,1
1381640,223773,1
1388162,223773,34
1394918,223773,10
1399755,223773,26
1416116,223773,3
1425469,223773,2
1426301,223773,22
1427875,223773,33
1428997,223773,9
1432187,223773,28
1446246,223773,29
1446356,223773,21
1455873,223773,6
1480703,223773,21
1509307,223773,24
1514680,223773,26
1526716,223773,6
1570102,223773,2
1588412,223773,26
1623035,223773,29
1623490,223773,2
1643467,223773,25
1681027,223773,44
1735326,223773,2
1739457,223773,5
1800174,223773,8
1836866,223773,3
1841960,223773,9
1861552,223773,2
1899557,223773,23
1908858,223773,35
1912012,223773,2
1937657,223773,2
1967769,223773,28
1970360,223773,6
1991646,223773,1
2042862,223773,2
2068147,223773,1
2085655,223773,2
2091426,223773,15
223773,232490,5
223773,273492,28
223773,286210,33
223773,291785,28
223773,353069,2
223773,357245,1
223773,393107,1
223773,444761,1
223773,462736,2
223773,48730,1
223773,500215,33
223773,504300,26
223773,530908,42
223773,546825,1
223773,563629,35
223773,583339,29
223773,619203,25
223773,636911,2
223773,647535,7
223773,651614,1
223773,695020,2
223773,703296,32
223773,703792,1
223773,713254,2
223773,731228,5
223773,731282,5
223773,731443,24
223773,735424,2
223773,755524,32
223773,779535,3
223773,810123,31
223773,821721,30
223773,824998,36
223773,839736,8
223773,841314,2
223773,856067,22
223773,897257,2
223773,918738,33
223773,925233,2
223773,931476,4
223773,933372,22
223773,938179,31
223773,938197,1
223773,941906,30
223773,947320,31
223773,963448,5
223773,965076,2
223773,985277,29
223773,992045,29
223773,external223773,2
1008448,224128,27
1070212,224128,33
1158920,224128,29
1171069,224128,2
1191435,224128,24
1202675,224128,25
1246530,224128,6
1252119,224128,4
1265839,224128,2
1297877,224128,2
1305659,224128,21
1314084,224128,1
1317012,224128,31
1317709,224128,3
1346096,224128,2
1346967,224128,3
1349992,224128,31
1360498,224128,22
1363807,224128,5
1367089,224128,5
1379128,224128,26
1437636,224128,1
1492009,224128,1
1510830,224128,2
1525028,224128,6
1529852,224128,3
1532160,224128,3
1537249,224128,34
1576297,224128,25
1594431,224128,6
1595318,224128,5
1611783,224128,1
1612579,224128,2
1660523,224128,2
1691480,224128,17
1692925,224128,2
1732392,224128,1
1753118,224128,30
1759695,224128,1
1791156,224128,1
1813981,224128,27
1865282,224128,2
1871332,224128,1
1914254,224128,1
1933593,224128,4
1936854,224128,3
1942120,224128,6
1959217,224128,1
1960107,224128,7
1998752,224128,28
2006561,224128,23
2037299,224128,43
2040759,224128,28
2052043,224128,1
2076701,224128,2
2081231,224128,4
224128,238547,4
224128,239133,24
224128,258967,1
224128,304161,26
224128,385687,3
224128,398292,37
224128,419467,4
224128,423456,24
224128,431836,5
224128,435344,44
224128,442534,29
224128,449158,1
224128,470762,36
224128,477978,24
224128,485743,23
224128,506678,32
224128,509441,24
224128,510274,41
224128,511389,8
224128,525932,26
224128,544881,2
224128,574013,2
224128,590105,1
224128,620186,3
224128,667855,36
224128,677582,2
224128,677589,2
224128,688673,3
224128,703402,2
224128,706731,33
224128,710414,3
224128,713254,28
224128,724670,26
224128,739949,32
224128,743963,36
224128,801862,2
224128,823913,2
224128,839736,6
224128,865155,21
224128,889291,1
224128,901297,4
224128,925233,32
224128,947258,2
224128,959427,33
224128,968967,3
224128,external224128,3
1278894,224982,102
224982,839736,4
224982,external224982,3
1040142,225622,4
1079396,225622,3
1082547,225622,3
1130496,225622,3
1143856,225622,3
1155879,225622,55
1165425,225622,3
1178195,225622,8
1184365,225622,4
1234605,225622,40
1242167,225622,44
1255142,225622,2
1314558,225622,38
1342832,225622,31
1371106,225622,40
1385557,225622,5
1455873,225622,15
1521668,225622,6
1522908,225622,34
1537207,225622,3
1554678,225622,6
1595784,225622,13
1695328,225622,38
1731552,225622,2
1747170,225622,52
1756058,225622,3
1813824,225622,3
1840656,225622,31
1846280,225622,39
1880065,225622,5
1903719,225622,5
1908858,225622,3
1932928,225622,3
1940081,225622,1
1942625,225622,52
2013273,225622,45
2015129,225622,35
2051549,225622,3
2068147,225622,36
2089499,225622,31
223773,225622,1
225622,250943,32
225622,265272,45
225622,309261,6
225622,31954,3
225622,325528,43
225622,374824,46
225622,375714,32
225622,422666,40
225622,428815,33
225622,506611,47
225622,574210,42
225622,580785,5
225622,597706,39
225622,652484,12
225622,678642,9
225622,723987,40
225622,753790,4
225622,766395,38
225622,795501,47
225622,837587,2
225622,838917,11
225622,839736,6
225622,875692,11
225622,918616,36
225622,965076,3
225622,973665,40
225622,997011,51
225622,external225622,6
1027078,226280,1
1048798,226280,1
1050928,226280,3
1071678,226280,4
1075494,226280,1
1098358,226280,5
1116329,226280,5
1117298,226280,3
1128580,226280,9
1130496,226280,7
1132076,226280,2
1148414,226280,5
1157004,226280,2
1173915,226280,4
1177549,226280,6
1196426,226280,5
1203064,226280,1
1230993,226280,1
1248270,226280,1
1274841,226280,4
1283332,226280,7
1305659,226280,1
1334972,226280,1
1346967,226280,1
1373261,226280,6
1427875,226280,9
143415,226280,1
1461327,226280,11
1495587,226280,4
1496683,226280,1
1505024,226280,13
1524498,226280,2
1532160,226280,1
1534016,226280,2
1547860,226280,2
1607944,226280,4
1618745,226280,4
1632214,226280,4
1638051,226280,6
1668783,226280,2
1749109,226280,2
1756058,226280,1
1791838,226280,3
1813380,226280,3
1822171,226280,1
1871817,226280,5
1873033,226280,5
1946314,226280,4
1981617,226280,2
1997596,226280,2
2035914,226280,2
2076701,226280,1
2079003,226280,1
210814,226280,1
226280,258967,3
226280,263633,5
226280,277274,1
226280,298495,1
226280,345618,3
226280,357179,2
226280,357245,1
226280,43513,2
226280,437652,3
226280,444898,35
226280,449158,4
226280,459445,4
226280,574013,3
226280,575483,4
226280,583339,9
226280,596587,1
226280,600044,2
226280,630587,6
226280,697057,1
226280,703296,1
226280,703792,3
226280,724670,3
226280,731443,4
226280,737782,3
226280,73832,1
226280,744541,35
226280,74613,1
226280,757419,48
226280,788040,1
226280,790661,3
226280,810735,3
226280,839736,4
226280,863925,3
226280,874887,1
226280,875863,2
226280,918404,1
226280,918738,6
226280,923529,1
226280,923924,2
226280,933372,1
226280,935776,1
226280,941,1
226280,947320,3
226280,953336,6
226280,965076,5
226280,99609,1
226280,999107,11
226280,external226280,2
1051158,227048,39
1060157,227048,31
1071678,227048,23
1176667,227048,39
1218456,227048,40
1224245,227048,5
1241516,227048,28
1289734,227048,32
1359382,227048,32
1381453,227048,2
1396757,227048,32
1459714,227048,4
1491664,227048,41
1492370,227048,1
1521668,227048,2
1522107,227048,3
1532160,227048,4
1584066,227048,31
1595318,227048,2
1616474,227048,1
1624321,227048,27
1627198,227048,3
1678060,227048,29
1682503,227048,28
1696753,227048,2
1739457,227048,29
1749548,227048,28
1788018,227048,35
1804735,227048,34
1848663,227048,33
1882987,227048,33
1911267,227048,26
1932614,227048,34
1949435,227048,2
1991168,227048,27
1998032,227048,2
2057133,227048,30
227048,245969,31
227048,287675,29
227048,355680,25
227048,444297,34
227048,479433,4
227048,510394,3
227048,511781,4
227048,516262,26
227048,537824,37
227048,551928,2
227048,629470,30
227048,638964,32
227048,668211,30
227048,670093,1
227048,674611,26
227048,677589,30
227048,703792,4
227048,716681,29
227048,734861,32
227048,742371,2
227048,818140,3
227048,818164,30
227048,839736,8
227048,934074,2
227048,943737,28
227048,993195,36
227048,external227048,2
1243186,227163,16
1278894,227163,81
1380475,227163,12
1563928,227163,1
162509,227163,2
227163,409939,4
227163,839736,4
227163,937230,6
227163,external227163,7
227192,744631,13
227192,839736,4
227192,external227192,3
1278894,229683,110
1647214,229683,14
1835505,229683,8
229683,839736,8
229683,external229683,5
1032029,229952,7
1045021,229952,10
1082547,229952,3
1098358,229952,6
1125646,229952,20
1138420,229952,13
1152233,229952,4
1165425,229952,4
1178195,229952,4
1224245,229952,5
1231028,229952,4
1234713,229952,18
1246650,229952,10
1346967,229952,3
1405426,229952,6
1410699,229952,8
1417243,229952,5
1449824,229952,4
1459714,229952,4
1490672,229952,4
1554678,229952,3
1597320,229952,4
1683303,229952,4
1692925,229952,4
1728164,229952,4
1749109,229952,7
1858381,229952,5
1873607,229952,3
1923192,229952,14
1979024,229952,17
2052043,229952,4
2060106,229952,6
2081131,229952,5
2093891,229952,11
229952,258967,2
229952,280439,16
229952,357245,5
229952,405279,3
229952,418150,4
229952,511781,3
229952,575771,17
229952,589598,3
229952,598158,3
229952,642982,3
229952,679297,12
229952,708080,4
229952,714380,6
229952,787796,4
229952,795257,22
229952,810735,4
229952,813636,4
229952,825466,10
229952,833129,14
229952,841015,3
229952,875863,9
229952,910939,4
229952,931049,4
229952,935776,2
229952,963148,4
229952,965076,3
229952,970160,3
229952,970490,7
229952,external229952,5
1076477,230498,3
1114109,230498,3
1124046,230498,12
1198534,230498,21
1203064,230498,9
1208350,230498,3
1345871,230498,2
1424087,230498,3
1534016,230498,1
1547860,230498,2
1549439,230498,2
1564534,230498,11
1571183,230498,3
1592997,230498,13
1596719,230498,18
1622104,230498,2
1772919,230498,6
1814880,230498,3
1892706,230498,3
1902375,230498,2
1934504,230498,6
1971852,230498,20
2018684,230498,2
2041384,230498,1
230498,257896,2
230498,277274,1
230498,312564,3
230498,374355,1
230498,379254,1
230498,462663,5
230498,464830,5
230498,523606,5
230498,539865,12
230498,591820,2
230498,715390,3
230498,737575,2
230498,748592,4
230498,755822,19
230498,757845,8
230498,797317,3
230498,798869,1
230498,821251,4
230498,832662,2
230498,839736,8
230498,83986,2
230498,871111,3
230498,874887,5
230498,889064,19
230498,986349,3
230498,external230498,3
1771245,231065,20
1789535,231065,17
1823549,231065,17
231065,522711,23
231065,external231065,5
231401,external231401,5
1278894,231643,112
1346096,231643,12
1660523,231643,10
1691480,231643,10
231643,545873,10
231643,839736,2
231643,863916,18
231643,901297,9
231643,external231643,3
1452626,231868,11
1517802,231868,13
1947176,231868,16
231868,839736,4
231868,external231868,5
1278894,232274,100
232274,839736,2
232274,external232274,1
1002597,232490,37
1027078,232490,34
1045980,232490,38
1086703,232490,36
1116329,232490,1
1147212,232490,36
1154872,232490,9
1157004,232490,29
1176992,232490,37
1184365,232490,4
1241160,232490,1
1249417,232490,8
1250941,232490,1
1255453,232490,2
1284357,232490,37
1287379,232490,39
131876,232490,2
1325405,232490,5
1350922,232490,1
1373261,232490,38
1381070,232490,4
1381453,232490,1
1390774,232490,42
1393253,232490,2
1394918,232490,36
1427875,232490,3
1432187,232490,4
1437636,232490,1
1468447,232490,27
1469128,232490,2
1479571,232490,2
1485916,232490,36
1489409,232490,32
1492370,232490,39
15466,232490,1
1561938,232490,26
1563653,232490,2
1584300,232490,3
1597848,232490,2
1603900,232490,34
1611783,232490,1
1626629,232490,4
1627198,232490,1
1639202,232490,2
1643468,232490,37
1678060,232490,2
1739186,232490,10
1739457,232490,2
1742829,232490,2
1751670,232490,3
1755533,232490,3
1756058,232490,2
1756654,232490,8
1775516,232490,29
1797310,232490,45
1822625,232490,5
1835505,232490,1
1840656,232490,2
1841960,232490,3
1899005,232490,30
1902375,232490,3
1920255,232490,33
1942625,232490,4
1949435,232490,40
1991646,232490,1
2009087,232490,31
2028099,232490,25
2038667,232490,30
204101,232490,2
2042333,232490,2
2042862,232490,10
2068147,232490,2
2076701,232490,1
2085655,232490,6
232490,239338,25
232490,241855,1
232490,256620,28
232490,289181,1
232490,313274,1
232490,313742,1
232490,316323,32
232490,345382,2
232490,356540,4
232490,356972,39
232490,357245,4
232490,379254,7
232490,380915,30
232490,384298,44
232490,422666,3
232490,428815,3
232490,440632,4
232490,473066,22
232490,479433,30
232490,480696,31
232490,484248,3
232490,505852,3
232490,509358,6
232490,516262,2
232490,525932,2
232490,545873,1
232490,549727,5
232490,585760,1
232490,601331,1
232490,637018,2
232490,651614,3
232490,653975,29
232490,666534,1
232490,670093,40
232490,677582,26
232490,688673,30
232490,698132,2
232490,700779,34
232490,716681,1
232490,731228,4
232490,731282,34
232490,735424,2
232490,737575,2
232490,742301,5
232490,742371,33
232490,744700,35
232490,750980,1
232490,754085,34
232490,781274,33
232490,790661,38
232490,794748,4
232490,800878,2
232490,810735,1
232490,822115,30
232490,839736,6
232490,849738,33
232490,865037,33
232490,880807,1
232490,883344,4
232490,897257,5
232490,901297,3
232490,919935,1
232490,931476,1
232490,934074,37
232490,968967,1
232490,988776,10
232490,992334,37
232490,998420,2
232490,external232490,4
1365563,232689,21
1950381,232689,20
1975742,232689,11
232689,773058,13
232689,839736,12
232689,external232689,4
1528090,233486,8
1532160,233486,9
1595318,233486,12
233486,725044,23
233486,839736,2
233486,973520,17
233486,external233486,4
1138406,233616,21
1278894,233616,106
233616,839736,8
233616,external233616,3
1278894,234387,104
234387,837989,25
234387,839736,4
234387,external234387,5
1014820,235093,27
1029726,235093,21
1040142,235093,30
1050928,235093,27
1063775,235093,28
1108472,235093,30
1168815,235093,19
1173076,235093,35
1188816,235093,4
1197899,235093,24
1201175,235093,30
1292929,235093,29
1297877,235093,4
1326471,235093,2
1366676,235093,1
1366970,235093,8
1375289,235093,25
1383548,235093,10
146240,235093,1
1476568,235093,30
1481209,235093,37
1485450,235093,33
1499959,235093,32
1510830,235093,28
1544742,235093,35
1562105,235093,33
1562625,235093,25
1607547,235093,4
1695419,235093,34
1707585,235093,1
1732392,235093,24
1759695,235093,32
1871332,235093,28
1892706,235093,3
1899557,235093,7
1928375,235093,4
1959217,235093,25
2042540,235093,28
2046348,235093,26
2081562,235093,32
235093,258314,5
235093,266280,37
235093,298495,3
235093,306905,3
235093,345421,35
235093,356540,24
235093,395782,26
235093,446167,32
235093,462663,5
235093,492974,27
235093,510274,3
235093,519503,33
235093,521397,25
235093,530908,3
235093,571810,34
235093,586185,44
235093,667855,2
235093,677589,4
235093,715390,2
235093,756638,1
235093,775388,36
235093,805298,3
235093,821721,1
235093,835642,5
